"order_id","order_date","order_year","category","sales","quantity","discount","profit"
"CA-2017-157966","2017-03-13","2017","Technology","34.36",1,"20","-7.3015"
"CA-2017-137498","2017-09-09","2017","Office Supplies","6.56",2,"0","1.9024"
"CA-2017-137498","2017-09-09","2017","Furniture","243.92",5,"20","-15.245"
"CA-2017-137498","2017-09-09","2017","Office Supplies","47.52",9,"0","22.8096"
"CA-2017-163818","2017-10-04","2017","Furniture","19.98",1,"0","8.5914"
"CA-2017-105333","2017-11-30","2017","Office Supplies","83.56",4,"0","1.6712"
"CA-2017-105333","2017-11-30","2017","Technology","546.06",3,"0","163.818"
"CA-2017-105333","2017-11-30","2017","Office Supplies","269.49",3,"0","5.3898"
"US-2017-108014","2017-11-19","2017","Office Supplies","59.913",7,"70","-45.9333"
"CA-2017-160325","2017-09-24","2017","Technology","391.98",2,"0","109.7544"
"CA-2017-160325","2017-09-24","2017","Technology","437.85",3,"0","131.355"
"CA-2017-151176","2017-02-13","2017","Office Supplies","25.02",3,"0","6.5052"
"CA-2017-151176","2017-02-13","2017","Office Supplies","10.71",3,"0","2.7846"
"CA-2017-105193","2017-03-25","2017","Office Supplies","11.05",5,"0","2.9835"
"CA-2017-117198","2017-08-31","2017","Technology","659.9",2,"0","217.767"
"CA-2017-121027","2017-08-18","2017","Technology","843.9",2,"0","371.316"
"CA-2017-121027","2017-08-18","2017","Technology","1496.16",9,"0","224.424"
"CA-2017-125745","2017-06-30","2017","Furniture","19.52",2,"20","5.368"
"CA-2017-148810","2017-06-26","2017","Office Supplies","13.872",6,"20","4.6818"
"CA-2017-148810","2017-06-26","2017","Furniture","273.552",3,"20","-13.6776"
"CA-2017-123022","2017-09-03","2017","Office Supplies","82.56",5,"20","28.896"
"CA-2017-123022","2017-09-03","2017","Technology","284.97",3,"0","85.491"
"CA-2017-113208","2017-03-26","2017","Furniture","60.84",3,"0","23.1192"
"CA-2017-106355","2017-04-02","2017","Office Supplies","11.12",4,"0","2.8912"
"CA-2017-120719","2017-03-23","2017","Office Supplies","34.76",5,"20","11.297"
"CA-2017-127117","2017-04-14","2017","Furniture","74.45",5,"0","20.1015"
"CA-2017-168179","2017-11-02","2017","Office Supplies","19.44",3,"0","9.3312"
"CA-2017-142342","2017-07-17","2017","Office Supplies","32.4",5,"0","15.552"
"CA-2017-142342","2017-07-17","2017","Office Supplies","57.9",5,"0","28.95"
"CA-2017-142342","2017-07-17","2017","Office Supplies","10.56",2,"0","0.0"
"CA-2017-142342","2017-07-17","2017","Furniture","1194.165",5,"15","210.735"
"CA-2017-109099","2017-10-06","2017","Office Supplies","40.99",1,"0","20.0851"
"CA-2017-127922","2017-10-27","2017","Office Supplies","15.84",2,"20","5.544"
"CA-2017-127922","2017-10-27","2017","Office Supplies","8.448",2,"20","2.64"
"CA-2017-126123","2017-10-14","2017","Office Supplies","27.396",9,"80","-42.4638"
"CA-2017-126123","2017-10-14","2017","Office Supplies","13.456",1,"80","-23.548"
"CA-2017-148320","2017-11-03","2017","Office Supplies","35.88",6,"0","17.5812"
"CA-2017-136000","2017-09-22","2017","Office Supplies","40.176",3,"20","14.5638"
"CA-2017-115805","2017-07-31","2017","Technology","36.792",1,"20","4.1391"
"CA-2017-116939","2017-09-25","2017","Office Supplies","177.55",5,"0","47.9385"
"CA-2017-126550","2017-03-29","2017","Office Supplies","81.4",5,"0","21.164"
"CA-2017-117324","2017-12-08","2017","Technology","178.11",3,"0","32.0598"
"CA-2017-117324","2017-12-08","2017","Office Supplies","1089.75",3,"0","305.13"
"CA-2017-117324","2017-12-08","2017","Office Supplies","61.06",2,"0","28.0876"
"CA-2017-117324","2017-12-08","2017","Furniture","459.92",4,"0","41.3928"
"CA-2017-117324","2017-12-08","2017","Office Supplies","27.52",4,"0","12.6592"
"CA-2017-143574","2017-06-29","2017","Furniture","638.82",9,"0","185.2578"
"CA-2017-143574","2017-06-29","2017","Office Supplies","30.69",3,"0","7.9794"
"CA-2017-143574","2017-06-29","2017","Furniture","25.16",2,"0","8.5544"
"US-2017-147886","2017-03-28","2017","Office Supplies","12.96",2,"0","6.3504"
"US-2017-147886","2017-03-28","2017","Furniture","26.48",1,"0","10.0624"
"US-2017-147886","2017-03-28","2017","Technology","532.72",2,"20","53.272"
"US-2017-147886","2017-03-28","2017","Office Supplies","26.72",4,"0","12.8256"
"US-2017-147886","2017-03-28","2017","Office Supplies","20.04",3,"0","9.6192"
"US-2017-147886","2017-03-28","2017","Office Supplies","795.48",7,"0","7.9548"
"US-2017-147886","2017-03-28","2017","Furniture","21.56",7,"0","6.8992"
"CA-2017-104913","2017-11-18","2017","Technology","74.95",5,"0","36.7255"
"CA-2017-158169","2017-08-12","2017","Office Supplies","542.94",3,"0","152.0232"
"CA-2017-158169","2017-08-12","2017","Furniture","54.92",4,"0","19.7712"
"CA-2017-126396","2017-09-08","2017","Technology","85.2",6,"20","20.235"
"CA-2017-141117","2017-10-02","2017","Furniture","217.764",6,"70","-384.7164"
"CA-2017-141117","2017-10-02","2017","Office Supplies","39.072",6,"20","4.3956"
"CA-2017-141117","2017-10-02","2017","Office Supplies","22.638",7,"70","-16.6012"
"CA-2017-141117","2017-10-02","2017","Office Supplies","95.144",7,"20","10.7037"
"CA-2017-115070","2017-04-10","2017","Furniture","12.32",5,"20","1.848"
"CA-2017-115070","2017-04-10","2017","Office Supplies","4.419",3,"70","-3.0933"
"CA-2017-140186","2017-09-29","2017","Office Supplies","35.0",7,"0","16.8"
"CA-2017-140186","2017-09-29","2017","Furniture","72.784",1,"20","0.0"
"CA-2017-140186","2017-09-29","2017","Office Supplies","97.84",2,"0","25.4384"
"CA-2017-140186","2017-09-29","2017","Furniture","51.75",1,"0","15.525"
"CA-2017-140186","2017-09-29","2017","Office Supplies","46.672",2,"20","16.3352"
"US-2017-106796","2017-05-12","2017","Office Supplies","10.272",3,"20","1.1556"
"CA-2017-113873","2017-11-13","2017","Office Supplies","61.792",4,"20","6.1792"
"CA-2017-113873","2017-11-13","2017","Furniture","205.9992",3,"32","-27.2646"
"CA-2017-117632","2017-05-12","2017","Office Supplies","238.62",2,"0","4.7724"
"CA-2017-117632","2017-05-12","2017","Office Supplies","7.77",1,"0","2.0979"
"CA-2017-117632","2017-05-12","2017","Furniture","285.48",5,"20","-10.7055"
"CA-2017-117632","2017-05-12","2017","Office Supplies","19.168",4,"20","6.4692"
"CA-2017-161067","2017-09-03","2017","Office Supplies","419.4",4,"0","201.312"
"CA-2017-161067","2017-09-03","2017","Furniture","90.801",1,"10","14.1246"
"CA-2017-161067","2017-09-03","2017","Furniture","181.764",2,"10","-8.0784"
"CA-2017-161067","2017-09-03","2017","Office Supplies","5.56",2,"0","2.224"
"CA-2017-133207","2017-11-27","2017","Technology","57.568",4,"20","5.7568"
"US-2017-153255","2017-09-03","2017","Furniture","239.666",2,"15","14.098"
"CA-2017-129910","2017-03-30","2017","Office Supplies","59.76",1,"0","16.7328"
"CA-2017-133095","2017-06-04","2017","Office Supplies","108.08",7,"0","54.04"
"CA-2017-133095","2017-06-04","2017","Office Supplies","9.54",3,"0","4.3884"
"CA-2017-151596","2017-10-08","2017","Office Supplies","42.76",1,"0","11.1176"
"CA-2017-159954","2017-09-10","2017","Office Supplies","2.78",1,"0","1.3622"
"CA-2017-100825","2017-09-09","2017","Office Supplies","99.87",3,"0","23.9688"
"CA-2017-108000","2017-01-12","2017","Office Supplies","9.78",1,"0","4.89"
"US-2017-153948","2017-11-06","2017","Office Supplies","59.94",3,"0","28.1718"
"US-2017-153948","2017-11-06","2017","Office Supplies","45.36",4,"0","22.2264"
"US-2017-153948","2017-11-06","2017","Office Supplies","26.4",5,"0","12.672"
"US-2017-153948","2017-11-06","2017","Office Supplies","41.4",4,"0","19.872"
"US-2017-153948","2017-11-06","2017","Technology","16.95",1,"0","1.017"
"CA-2017-146458","2017-11-19","2017","Office Supplies","22.96",7,"0","6.6584"
"CA-2017-150420","2017-06-03","2017","Technology","1099.5",10,"0","362.835"
"US-2017-169551","2017-07-07","2017","Furniture","87.21",3,"50","-45.3492"
"US-2017-169551","2017-07-07","2017","Office Supplies","15.552",3,"20","5.4432"
"US-2017-169551","2017-07-07","2017","Technology","683.988",2,"40","-113.998"
"US-2017-169551","2017-07-07","2017","Office Supplies","13.392",3,"20","1.0044"
"US-2017-169551","2017-07-07","2017","Technology","16.776",3,"20","4.8231"
"US-2017-169551","2017-07-07","2017","Technology","527.92",2,"20","85.787"
"CA-2017-122077","2017-05-19","2017","Technology","95.992",1,"20","9.5992"
"CA-2017-122077","2017-05-19","2017","Office Supplies","13.216",4,"20","4.2952"
"CA-2017-112431","2017-10-12","2017","Technology","435.84",12,"0","130.752"
"CA-2017-112431","2017-10-12","2017","Office Supplies","5.88",2,"0","1.5876"
"CA-2017-161046","2017-03-05","2017","Office Supplies","42.68",4,"0","19.6328"
"CA-2017-161046","2017-03-05","2017","Technology","299.97",3,"0","125.9874"
"CA-2017-161046","2017-03-05","2017","Office Supplies","262.24",2,"0","78.672"
"CA-2017-161046","2017-03-05","2017","Office Supplies","234.36",6,"0","112.4928"
"US-2017-141698","2017-04-15","2017","Office Supplies","20.736",4,"20","7.2576"
"CA-2017-150602","2017-02-09","2017","Furniture","21.12",4,"0","6.5472"
"CA-2017-119011","2017-08-20","2017","Office Supplies","17.22",3,"0","5.166"
"CA-2017-119011","2017-08-20","2017","Office Supplies","226.56",6,"0","63.4368"
"CA-2017-119011","2017-08-20","2017","Technology","107.88",3,"20","10.788"
"CA-2017-115105","2017-02-06","2017","Furniture","240.784",1,"20","30.098"
"CA-2017-102155","2017-07-13","2017","Office Supplies","360.38",2,"0","93.6988"
"CA-2017-102155","2017-07-13","2017","Office Supplies","13.56",2,"0","6.2376"
"CA-2017-116953","2017-04-24","2017","Technology","552.0",10,"20","34.5"
"CA-2017-112984","2017-09-16","2017","Office Supplies","20.544",6,"20","6.42"
"US-2017-163300","2017-09-15","2017","Office Supplies","2357.488",7,"20","884.058"
"US-2017-163300","2017-09-15","2017","Technology","369.544",7,"20","32.3351"
"US-2017-163300","2017-09-15","2017","Furniture","184.752",3,"20","-20.7846"
"US-2017-146878","2017-09-21","2017","Office Supplies","12.294",1,"70","-8.6058"
"CA-2017-107244","2017-09-07","2017","Furniture","19.76",4,"0","8.2992"
"CA-2017-129581","2017-12-11","2017","Technology","128.85",3,"0","3.8655"
"CA-2017-129028","2017-04-01","2017","Furniture","127.95",3,"0","21.7515"
"US-2017-128832","2017-04-24","2017","Technology","69.98",2,"0","4.8986"
"CA-2017-139717","2017-08-24","2017","Office Supplies","646.272",8,"20","64.6272"
"CA-2017-139717","2017-08-24","2017","Office Supplies","10.368",2,"20","3.7584"
"CA-2017-136007","2017-02-23","2017","Office Supplies","8.4",5,"0","0.336"
"CA-2017-136007","2017-02-23","2017","Technology","71.96",5,"20","25.186"
"US-2017-152492","2017-07-06","2017","Furniture","239.24",1,"20","23.924"
"CA-2017-104010","2017-04-23","2017","Office Supplies","54.9",5,"0","15.372"
"CA-2017-122364","2017-09-24","2017","Technology","859.2",3,"20","75.18"
"CA-2017-122364","2017-09-24","2017","Technology","506.28",3,"20","177.198"
"CA-2017-145702","2017-05-19","2017","Furniture","314.352",3,"20","-35.3646"
"CA-2017-145702","2017-05-19","2017","Office Supplies","27.888",7,"20","10.1094"
"CA-2017-166695","2017-05-20","2017","Furniture","518.272",8,"20","-97.176"
"CA-2017-166695","2017-05-20","2017","Furniture","6.98",1,"0","3.3504"
"CA-2017-166695","2017-05-20","2017","Technology","343.2",1,"20","38.61"
"CA-2017-167542","2017-08-13","2017","Office Supplies","17.544",3,"20","5.9211"
"CA-2017-121398","2017-12-25","2017","Office Supplies","153.552",3,"20","51.8238"
"CA-2017-121398","2017-12-25","2017","Office Supplies","270.62",2,"0","2.7062"
"CA-2017-154676","2017-08-05","2017","Office Supplies","151.056",9,"20","7.5528"
"US-2017-162068","2017-12-28","2017","Office Supplies","1.188",2,"70","-0.99"
"CA-2017-100111","2017-09-20","2017","Furniture","272.646",3,"10","18.1764"
"CA-2017-100111","2017-09-20","2017","Technology","212.8",2,"0","95.76"
"CA-2017-100111","2017-09-20","2017","Office Supplies","38.52",9,"0","18.1044"
"CA-2017-100111","2017-09-20","2017","Technology","72.64",2,"0","21.792"
"CA-2017-100111","2017-09-20","2017","Office Supplies","45.4",4,"0","12.712"
"CA-2017-100111","2017-09-20","2017","Office Supplies","13.76",2,"0","6.3296"
"CA-2017-100111","2017-09-20","2017","Furniture","80.991",1,"10","8.0991"
"CA-2017-100111","2017-09-20","2017","Office Supplies","11.784",3,"20","3.9771"
"CA-2017-100111","2017-09-20","2017","Office Supplies","4.36",2,"0","1.7876"
"CA-2017-100111","2017-09-20","2017","Furniture","2888.127",11,"10","609.7157"
"CA-2017-100111","2017-09-20","2017","Technology","1299.66",2,"0","350.9082"
"CA-2017-100111","2017-09-20","2017","Furniture","2254.41",5,"10","375.735"
"CA-2017-100111","2017-09-20","2017","Technology","104.85",3,"0","28.3095"
"CA-2017-100111","2017-09-20","2017","Technology","59.97",3,"0","20.3898"
"US-2017-132381","2017-08-22","2017","Furniture","314.532",2,"40","-83.8752"
"CA-2017-143378","2017-09-19","2017","Technology","191.976",3,"20","19.1976"
"CA-2017-143378","2017-09-19","2017","Office Supplies","23.832",3,"20","6.5538"
"CA-2017-143378","2017-09-19","2017","Furniture","409.216",8,"20","61.3824"
"CA-2017-143378","2017-09-19","2017","Furniture","72.588",2,"70","-128.2388"
"CA-2017-152660","2017-12-04","2017","Office Supplies","61.568",2,"20","4.6176"
"CA-2017-145772","2017-06-03","2017","Technology","44.75",5,"0","8.5025"
"CA-2017-145772","2017-06-03","2017","Office Supplies","11.96",2,"0","5.382"
"CA-2017-145772","2017-06-03","2017","Office Supplies","3.912",1,"20","1.2714"
"CA-2017-162033","2017-03-26","2017","Technology","53.25",3,"0","20.7675"
"CA-2017-162033","2017-03-26","2017","Office Supplies","3.76",2,"0","1.316"
"CA-2017-145737","2017-09-15","2017","Office Supplies","163.96",5,"20","59.4355"
"CA-2017-121083","2017-07-09","2017","Office Supplies","274.8",5,"0","134.652"
"CA-2017-121083","2017-07-09","2017","Office Supplies","195.64",4,"0","3.9128"
"CA-2017-121083","2017-07-09","2017","Technology","257.98",2,"0","74.8142"
"CA-2017-121083","2017-07-09","2017","Office Supplies","119.04",6,"0","48.8064"
"CA-2017-151190","2017-06-27","2017","Office Supplies","20.07",3,"0","9.2322"
"CA-2017-105130","2017-11-21","2017","Office Supplies","11.76",4,"0","3.1752"
"CA-2017-105130","2017-11-21","2017","Office Supplies","40.736",2,"20","14.7668"
"CA-2017-101322","2017-12-28","2017","Furniture","340.704",6,"20","-34.0704"
"CA-2017-139437","2017-07-03","2017","Office Supplies","87.92",4,"0","0.8792"
"CA-2017-151484","2017-04-20","2017","Furniture","51.968",2,"20","10.3936"
"CA-2017-151484","2017-04-20","2017","Office Supplies","51.336",3,"20","5.7753"
"CA-2017-151484","2017-04-20","2017","Office Supplies","332.704",1,"20","33.2704"
"CA-2017-151484","2017-04-20","2017","Furniture","42.408",3,"20","9.5418"
"CA-2017-157903","2017-04-04","2017","Technology","383.84",4,"20","47.98"
"CA-2017-107986","2017-12-13","2017","Office Supplies","31.44",3,"0","8.4888"
"CA-2017-104927","2017-12-22","2017","Office Supplies","25.92",5,"20","9.072"
"CA-2017-104927","2017-12-22","2017","Office Supplies","6.33",5,"80","-9.8115"
"CA-2017-104927","2017-12-22","2017","Office Supplies","75.88",5,"20","26.558"
"CA-2017-113453","2017-10-21","2017","Technology","329.988",2,"40","-76.9972"
"CA-2017-113453","2017-10-21","2017","Office Supplies","71.376",3,"20","-4.461"
"CA-2017-145660","2017-12-01","2017","Furniture","7.712",2,"20","1.7352"
"CA-2017-148138","2017-09-29","2017","Office Supplies","51.168",2,"20","-6.396"
"CA-2017-119809","2017-08-18","2017","Office Supplies","2793.528",9,"20","942.8157"
"CA-2017-119809","2017-08-18","2017","Office Supplies","1000.02",7,"0","290.0058"
"CA-2017-119809","2017-08-18","2017","Furniture","65.94",3,"0","22.4196"
"CA-2017-149944","2017-11-12","2017","Office Supplies","18.24",3,"0","9.12"
"CA-2017-149944","2017-11-12","2017","Office Supplies","76.12",2,"0","22.0748"
"US-2017-157224","2017-09-14","2017","Office Supplies","56.7",9,"0","26.082"
"CA-2017-140627","2017-12-23","2017","Furniture","72.704",4,"20","19.0848"
"CA-2017-140627","2017-12-23","2017","Office Supplies","12.264",7,"20","1.0731"
"CA-2017-140627","2017-12-23","2017","Office Supplies","218.352",3,"20","-54.588"
"CA-2017-127656","2017-07-11","2017","Office Supplies","30.32",4,"0","11.8248"
"US-2017-142188","2017-09-11","2017","Furniture","177.568",2,"20","8.8784"
"US-2017-142188","2017-09-11","2017","Office Supplies","19.44",3,"0","9.3312"
"US-2017-142188","2017-09-11","2017","Office Supplies","71.28",11,"0","34.2144"
"US-2017-142188","2017-09-11","2017","Office Supplies","1471.96",5,"20","459.9875"
"US-2017-142188","2017-09-11","2017","Technology","79.96",5,"20","-17.991"
"CA-2017-141572","2017-05-28","2017","Furniture","247.44",8,"0","101.4504"
"CA-2017-121580","2017-05-29","2017","Office Supplies","43.41",1,"0","19.9686"
"CA-2017-121580","2017-05-29","2017","Furniture","6.24",3,"0","2.6208"
"CA-2017-121580","2017-05-29","2017","Office Supplies","465.16",2,"0","120.9416"
"CA-2017-121580","2017-05-29","2017","Office Supplies","7.98",1,"0","3.99"
"CA-2017-139444","2017-09-09","2017","Office Supplies","9.856",4,"20","3.4496"
"CA-2017-141425","2017-11-02","2017","Office Supplies","384.592",2,"20","-81.7258"
"CA-2017-103506","2017-07-23","2017","Office Supplies","41.4",4,"0","19.872"
"CA-2017-160724","2017-05-05","2017","Office Supplies","34.5",3,"0","15.525"
"CA-2017-102379","2017-12-02","2017","Technology","39.992",1,"20","-7.9984"
"CA-2017-102379","2017-12-02","2017","Furniture","1159.056",9,"20","43.4646"
"CA-2017-102379","2017-12-02","2017","Office Supplies","179.9",5,"0","44.975"
"CA-2017-149706","2017-12-11","2017","Technology","116.312",7,"20","23.2624"
"CA-2017-152226","2017-05-12","2017","Office Supplies","5.904",2,"20","1.9926"
"CA-2017-143756","2017-12-02","2017","Furniture","701.96",2,"0","168.4704"
"CA-2017-107314","2017-11-30","2017","Furniture","25.83",3,"0","9.5571"
"CA-2017-166919","2017-11-23","2017","Technology","195.96",5,"20","19.596"
"CA-2017-162712","2017-06-18","2017","Office Supplies","74.352",3,"20","23.235"
"CA-2017-107552","2017-05-05","2017","Office Supplies","6.68",1,"0","3.2064"
"CA-2017-120019","2017-02-16","2017","Office Supplies","579.51",3,"0","81.1314"
"CA-2017-120019","2017-02-16","2017","Technology","14.99",1,"0","7.3451"
"CA-2017-161459","2017-11-25","2017","Technology","39.96",5,"20","3.4965"
"CA-2017-161459","2017-11-25","2017","Office Supplies","34.08",6,"0","15.336"
"CA-2017-160017","2017-09-28","2017","Office Supplies","10.368",2,"20","3.6288"
"CA-2017-143112","2017-10-05","2017","Technology","87.8",4,"0","43.9"
"CA-2017-143112","2017-10-05","2017","Furniture","221.382",2,"10","2.4598"
"CA-2017-143112","2017-10-05","2017","Technology","5199.96",4,"0","1351.9896"
"CA-2017-104822","2017-10-20","2017","Office Supplies","24.55",5,"0","12.0295"
"CA-2017-161557","2017-09-03","2017","Furniture","108.4",5,"60","-105.69"
"CA-2017-161130","2017-11-03","2017","Technology","361.376",2,"20","27.1032"
"CA-2017-139080","2017-01-23","2017","Office Supplies","19.68",5,"20","6.888"
"CA-2017-139080","2017-01-23","2017","Office Supplies","25.92",4,"0","12.4416"
"CA-2017-139080","2017-01-23","2017","Office Supplies","6.48",1,"0","3.1104"
"CA-2017-139080","2017-01-23","2017","Technology","86.352",6,"20","8.6352"
"CA-2017-110443","2017-11-21","2017","Office Supplies","150.8",5,"20","56.55"
"CA-2017-110443","2017-11-21","2017","Technology","1039.992",1,"20","103.9992"
"CA-2017-110443","2017-11-21","2017","Office Supplies","51.84",8,"0","24.8832"
"CA-2017-144848","2017-04-04","2017","Technology","41.22",1,"0","11.1294"
"CA-2017-144848","2017-04-04","2017","Office Supplies","240.37",1,"0","7.2111"
"CA-2017-144848","2017-04-04","2017","Technology","119.02",2,"0","33.3256"
"US-2017-147998","2017-05-19","2017","Office Supplies","133.12",5,"20","49.92"
"CA-2017-143035","2017-10-03","2017","Furniture","83.92",4,"0","21.8192"
"CA-2017-143035","2017-10-03","2017","Office Supplies","6.63",3,"0","3.1161"
"CA-2017-143035","2017-10-03","2017","Technology","371.97",3,"0","66.9546"
"CA-2017-150623","2017-04-10","2017","Technology","99.99",1,"0","41.9958"
"CA-2017-150623","2017-04-10","2017","Office Supplies","286.15",5,"0","71.5375"
"US-2017-104661","2017-01-15","2017","Office Supplies","32.784",4,"80","-52.4544"
"US-2017-104661","2017-01-15","2017","Technology","47.984",2,"20","14.3952"
"US-2017-104661","2017-01-15","2017","Technology","62.592",8,"20","13.3008"
"US-2017-104661","2017-01-15","2017","Office Supplies","4.276",1,"80","-6.6278"
"CA-2017-131632","2017-10-31","2017","Office Supplies","5.248",2,"20","0.5904"
"CA-2017-151981","2017-08-06","2017","Technology","824.95",5,"0","247.485"
"CA-2017-151981","2017-08-06","2017","Office Supplies","24.64",8,"0","11.8272"
"CA-2017-151981","2017-08-06","2017","Office Supplies","227.88",6,"0","68.364"
"CA-2017-125472","2017-05-30","2017","Furniture","241.96",2,"0","33.8744"
"CA-2017-125472","2017-05-30","2017","Office Supplies","3.89",1,"0","1.8672"
"CA-2017-125472","2017-05-30","2017","Furniture","8.01",3,"0","3.0438"
"CA-2017-154074","2017-08-31","2017","Furniture","569.568",2,"20","7.1196"
"CA-2017-154074","2017-08-31","2017","Office Supplies","149.73",7,"0","43.4217"
"CA-2017-161774","2017-05-14","2017","Furniture","899.43",5,"30","-12.849"
"CA-2017-161774","2017-05-14","2017","Office Supplies","46.2",5,"20","5.775"
"CA-2017-161774","2017-05-14","2017","Office Supplies","47.952",3,"20","16.1838"
"CA-2017-161774","2017-05-14","2017","Technology","7.992",1,"20","0.6993"
"CA-2017-161774","2017-05-14","2017","Office Supplies","76.864",2,"20","26.9024"
"CA-2017-151211","2017-08-17","2017","Office Supplies","102.93",3,"0","48.3771"
"CA-2017-151211","2017-08-17","2017","Technology","98.16",6,"0","9.816"
"CA-2017-142671","2017-11-10","2017","Office Supplies","11.52",5,"70","-7.68"
"CA-2017-144750","2017-08-21","2017","Office Supplies","83.88",1,"20","29.358"
"CA-2017-115777","2017-08-19","2017","Office Supplies","19.44",3,"0","9.3312"
"US-2017-116897","2017-05-27","2017","Furniture","35.0",4,"0","14.7"
"US-2017-116897","2017-05-27","2017","Office Supplies","477.15",5,"0","28.629"
"US-2017-116897","2017-05-27","2017","Technology","302.376",3,"20","22.6782"
"US-2017-113992","2017-12-14","2017","Furniture","974.988",4,"30","-97.4988"
"US-2017-119816","2017-03-04","2017","Furniture","103.5",5,"60","-77.625"
"US-2017-119816","2017-03-04","2017","Office Supplies","2.464",1,"20","0.8624"
"US-2017-119816","2017-03-04","2017","Office Supplies","8.72",1,"20","0.654"
"CA-2017-161102","2017-07-31","2017","Office Supplies","56.56",2,"0","15.2712"
"CA-2017-161102","2017-07-31","2017","Furniture","36.96",7,"0","11.4576"
"US-2017-133361","2017-05-14","2017","Office Supplies","3.76",2,"0","1.0904"
"US-2017-133361","2017-05-14","2017","Office Supplies","14.7",5,"0","6.615"
"US-2017-133361","2017-05-14","2017","Office Supplies","37.2",5,"0","9.3"
"US-2017-133361","2017-05-14","2017","Technology","89.97",3,"0","18.8937"
"US-2017-133361","2017-05-14","2017","Furniture","261.96",2,"0","23.5764"
"US-2017-133361","2017-05-14","2017","Office Supplies","74.0",5,"0","37.0"
"CA-2017-153080","2017-05-22","2017","Technology","68.46",7,"0","25.3302"
"CA-2017-140872","2017-06-03","2017","Office Supplies","4.554",3,"70","-3.4914"
"CA-2017-140872","2017-06-03","2017","Office Supplies","5.2",2,"20","0.585"
"CA-2017-140872","2017-06-03","2017","Technology","205.992",1,"20","-2.5749"
"CA-2017-140872","2017-06-03","2017","Office Supplies","15.552",3,"20","5.4432"
"CA-2017-140872","2017-06-03","2017","Technology","503.96",5,"20","50.396"
"CA-2017-140872","2017-06-03","2017","Office Supplies","24.472",7,"20","1.8354"
"CA-2017-140872","2017-06-03","2017","Furniture","241.568",2,"20","0.0"
"CA-2017-140872","2017-06-03","2017","Technology","110.4",2,"20","-4.14"
"CA-2017-113908","2017-06-03","2017","Furniture","384.768",2,"40","-115.4304"
"CA-2017-113908","2017-06-03","2017","Technology","78.66",6,"0","36.1836"
"CA-2017-113908","2017-06-03","2017","Office Supplies","45.36",4,"0","22.2264"
"US-2017-148866","2017-09-19","2017","Office Supplies","32.4",5,"0","15.552"
"CA-2017-111262","2017-10-28","2017","Technology","24.0",2,"20","-2.7"
"CA-2017-111262","2017-10-28","2017","Office Supplies","15.552",3,"20","5.4432"
"CA-2017-111262","2017-10-28","2017","Technology","26.176",2,"20","-3.272"
"CA-2017-128265","2017-11-17","2017","Office Supplies","1247.64",3,"0","349.3392"
"CA-2017-102197","2017-12-20","2017","Office Supplies","279.9",5,"0","137.151"
"CA-2017-102197","2017-12-20","2017","Office Supplies","50.352",3,"20","17.6232"
"CA-2017-102197","2017-12-20","2017","Office Supplies","34.02",3,"0","16.6698"
"CA-2017-167640","2017-03-06","2017","Office Supplies","23.88",6,"0","8.1192"
"CA-2017-167640","2017-03-06","2017","Office Supplies","11.52",4,"0","5.6448"
"CA-2017-167640","2017-03-06","2017","Office Supplies","286.93",7,"0","140.5957"
"CA-2017-167640","2017-03-06","2017","Technology","206.384",2,"20","23.2182"
"US-2017-116652","2017-09-15","2017","Furniture","218.352",3,"20","0.0"
"US-2017-116652","2017-09-15","2017","Furniture","529.9",5,"0","105.98"
"US-2017-116652","2017-09-15","2017","Office Supplies","99.3",10,"0","41.706"
"US-2017-116652","2017-09-15","2017","Office Supplies","108.96",2,"0","30.5088"
"US-2017-116652","2017-09-15","2017","Office Supplies","2.688",1,"20","0.84"
"CA-2017-138289","2017-01-16","2017","Office Supplies","5443.96",4,"0","2504.2216"
"CA-2017-138289","2017-01-16","2017","Furniture","302.67",3,"0","72.6408"
"CA-2017-138289","2017-01-16","2017","Office Supplies","56.07",7,"0","25.2315"
"US-2017-107384","2017-12-04","2017","Office Supplies","8.8",5,"0","2.552"
"US-2017-107384","2017-12-04","2017","Technology","142.8",1,"0","29.988"
"US-2017-107384","2017-12-04","2017","Technology","399.95",5,"0","143.982"
"US-2017-107888","2017-11-16","2017","Office Supplies","73.68",6,"0","34.6296"
"US-2017-107888","2017-11-16","2017","Furniture","139.92",2,"0","23.7864"
"US-2017-107888","2017-11-16","2017","Technology","107.88",3,"20","10.788"
"US-2017-107888","2017-11-16","2017","Office Supplies","33.29",1,"0","7.9896"
"US-2017-154872","2017-05-14","2017","Office Supplies","58.17",5,"70","-46.536"
"US-2017-154872","2017-05-14","2017","Office Supplies","5.04",2,"20","1.764"
"US-2017-154872","2017-05-14","2017","Office Supplies","24.784",1,"20","7.745"
"CA-2017-161578","2017-12-16","2017","Office Supplies","13.36",2,"0","6.4128"
"CA-2017-161578","2017-12-16","2017","Office Supplies","158.9",5,"0","7.945"
"CA-2017-144680","2017-03-31","2017","Office Supplies","33.62",5,"80","-90.774"
"CA-2017-131282","2017-02-05","2017","Office Supplies","243.992",4,"80","-426.986"
"CA-2017-131282","2017-02-05","2017","Office Supplies","7.12",5,"20","0.712"
"CA-2017-123085","2017-03-03","2017","Technology","1049.44",8,"0","440.7648"
"CA-2017-123085","2017-03-03","2017","Furniture","170.352",3,"20","-17.0352"
